Shipment_ID,Order_Date,Region,City,Delivery_Partner,Shipping_Mode,Delivery_Time_Days,Order_Value,Delivery_Status,Customer_Rating
905740,13-02-2023,nan,Pune,Ecom Express,Standard,2,84355.49,Delivered,4
905741,10-05-2023,West,Kolkata,Delhivery,Standard,4,171599.55,Delivered,5
905742,06-03-2023,Central,Mumbai,Ecom Express,Standard,12,84121.38,Delivered,3
905743,22-06-2021,South,nan,Ecom Express,Express,8,182482.71,Delivered,1
905744,22-07-2023,South,Kolkata,Amazon Logistics,Express,13,198297.3,Delivered,5
905745,29-03-2023,North,Bengaluru,BlueDart,Express,12,78799.22,Delivered,4
905746,27-11-2022,West,Pune,BlueDart,Express,14,199991.02,Delivered,3
905747,03-09-2023,nan,nan,Amazon Logistics,Same-Day,14,24164.18,Delayed,4
905748,13-10-2023,West,Chennai,Delhivery,Standard,5,196708.19,Delayed,4
905749,26-03-2022,West,Bengaluru,Ecom Express,Same-Day,2,37591.37,Delayed,
905750,18-01-2023,nan,Mumbai,nan,Same-Day,3,97698.27,Delivered,4
905751,24-06-2023,nan,Bengaluru,XpressBees,Standard,10,68414.3,Delivered,1
905752,02-01-2022,nan,Mumbai,XpressBees,Standard,7,83877.25,Delayed,4
905753,18-05-2022,Central,nan,Amazon Logistics,Express,3,105706.56,Delayed,4
905754,23-08-2023,South,nan,BlueDart,Express,10,193961.64,Delivered,1
905755,08-10-2022,East,Bengaluru,Ecom Express,Express,2,76083.99,Cancelled,
905756,07-02-2022,West,Hyderabad,Amazon Logistics,Standard,12,179053.94,nan,
905757,19-06-2022,West,Hyderabad,Delhivery,Standard,4,68565.42,Delivered,3
905758,22-06-2023,East,Bengaluru,BlueDart,Standard,8,34206.77,Delivered,3
905759,06-05-2022,Central,Delhi,Amazon Logistics,Express,14,40249.09,Delayed,
905760,25-01-2023,South,Pune,XpressBees,Express,12,183232.23,Delivered,3
905761,04-04-2022,South,Mumbai,BlueDart,Same-Day,,17179.05,nan,2
905762,03-03-2023,East,Bengaluru,XpressBees,Express,7,87898.71,Cancelled,3
905763,24-10-2022,nan,Pune,Amazon Logistics,Express,3,186563.71,Delivered,4
905764,10-03-2023,South,nan,Ecom Express,Standard,5,153168.88,Delivered,4
905765,02-06-2023,nan,Ahmedabad,Ecom Express,Express,1,193032.87,Delayed,4
905766,14-01-2023,South,Pune,XpressBees,Same-Day,12,169897.35,Delayed,2
905767,03-01-2022,West,Pune,XpressBees,Express,3,34243.61,Delivered,3
905768,05-06-2021,Central,nan,Ecom Express,Express,3,35108.94,Delivered,4
905769,23-02-2024,Central,Bengaluru,Amazon Logistics,Express,10,186496.23,Delayed,5
905770,20-02-2024,East,Chennai,BlueDart,Express,10,147925.13,Delivered,1
905771,30-06-2022,nan,Bengaluru,Delhivery,Same-Day,11,140830.23,Delivered,5
905772,03-11-2023,West,Hyderabad,Ecom Express,Standard,7,109169.46,Delayed,5
905773,13-04-2023,West,nan,Amazon Logistics,Standard,10,88657.01,Cancelled,4
905774,29-10-2021,South,Kolkata,Delhivery,Standard,5,32589.04,Delayed,3
905775,10-12-2023,nan,nan,BlueDart,Standard,8,124298.49,Delivered,1
905776,18-08-2021,North,Kolkata,Ecom Express,Express,6,134365.46,Delivered,5
905777,31-07-2021,West,Pune,Delhivery,Standard,14,184620.69,Delayed,4
905778,30-04-2022,nan,Mumbai,Delhivery,Express,12,40459.13,Delayed,5
905779,22-05-2023,nan,Ahmedabad,Ecom Express,Express,4,6558.42,Cancelled,
905780,15-05-2023,West,Delhi,XpressBees,Express,13,79982.88,Delivered,4
905781,19-09-2023,East,Bengaluru,XpressBees,Standard,9,169886.57,Delivered,2
905782,30-08-2021,Central,Ahmedabad,XpressBees,Standard,2,11140.67,Delayed,4
905783,16-02-2022,West,Kolkata,nan,Standard,13,55889.76,Delivered,
905784,11-09-2021,Central,Bengaluru,BlueDart,Express,11,42235.77,Delivered,3
905785,29-08-2022,North,Delhi,Amazon Logistics,Standard,12,175693.83,Delivered,2
905786,11-01-2024,North,nan,Amazon Logistics,Standard,10,61226.8,Delivered,2
905787,24-01-2024,nan,Delhi,XpressBees,Standard,8,5881.96,Delayed,4
905788,20-10-2023,nan,Mumbai,XpressBees,Same-Day,13,158166,Delayed,2
905789,23-05-2022,South,Ahmedabad,Ecom Express,Standard,5,63787.64,Cancelled,5
905790,14-06-2021,Central,nan,Delhivery,Express,4,180324.38,Delivered,5
905791,28-01-2023,South,Ahmedabad,BlueDart,Express,6,95243.33,Delivered,3
905792,02-03-2022,West,Bengaluru,Amazon Logistics,Standard,6,89772.12,Delayed,3
905793,14-11-2021,East,Pune,Delhivery,Standard,9,179157.61,Delivered,3
905794,16-06-2022,Central,Kolkata,XpressBees,Express,5,189413.36,Delivered,3
905795,07-11-2021,East,Pune,BlueDart,Express,7,11203.57,Delayed,2
905796,30-01-2024,East,Hyderabad,XpressBees,Same-Day,13,165861.55,Delivered,4
905797,12-01-2022,South,Pune,BlueDart,Express,4,15135.72,Delayed,2
905798,21-11-2021,Central,Chennai,XpressBees,Standard,2,132021.47,Delivered,4
905799,21-12-2023,East,Delhi,Ecom Express,Same-Day,9,60412.94,Delivered,4
905800,28-01-2022,East,Mumbai,Ecom Express,Express,7,112017.61,nan,4
905801,19-01-2022,nan,Chennai,Delhivery,Same-Day,,127702.26,nan,
905802,26-06-2021,North,Kolkata,Amazon Logistics,Same-Day,7,61030.71,Delivered,4
905803,06-05-2023,nan,Bengaluru,Amazon Logistics,Express,8,64372.18,Delivered,
905804,05-08-2023,nan,Ahmedabad,Ecom Express,Express,1,10365.67,Delivered,3
905805,28-12-2021,Central,Chennai,Amazon Logistics,Standard,11,79188.89,Delivered,3
905806,07-03-2023,West,Ahmedabad,BlueDart,Standard,13,142422.32,Delivered,5
905807,18-12-2022,South,Ahmedabad,BlueDart,Standard,13,41466.13,Delivered,2
905808,23-05-2022,East,Mumbai,Ecom Express,Express,13,93711.84,Delivered,4
905809,03-08-2021,nan,Kolkata,Delhivery,Standard,4,41242.63,Delivered,2
905810,17-03-2022,South,Delhi,nan,Same-Day,13,177894.52,Delivered,3
905811,19-07-2021,East,Hyderabad,Amazon Logistics,Standard,3,33620.71,Delivered,4
905812,29-07-2021,South,Kolkata,Ecom Express,Express,11,111702.43,Delivered,2
905813,08-07-2022,East,Delhi,Delhivery,Express,9,53697.02,Delivered,4
905814,01-07-2022,North,Pune,nan,Express,6,174295.85,nan,3
905815,02-06-2022,nan,Ahmedabad,Ecom Express,Standard,9,146670.38,Delivered,4
905816,14-05-2023,South,Ahmedabad,Amazon Logistics,Same-Day,8,140641.6,Delivered,
905817,30-06-2021,North,Delhi,BlueDart,Express,4,37797.37,Delivered,3
905818,18-09-2022,South,Ahmedabad,XpressBees,Express,14,126299.55,Delayed,3
905819,18-06-2023,Central,nan,Delhivery,Express,5,183534.51,nan,4
905820,26-09-2023,nan,Hyderabad,Delhivery,Standard,14,95321.43,Delivered,5
905821,05-06-2022,nan,nan,Amazon Logistics,Express,13,51067.81,Delivered,4
905822,14-09-2022,West,Delhi,BlueDart,Express,2,144411.63,Delayed,4
905823,17-12-2021,South,Chennai,Delhivery,Express,5,22739.91,Delivered,4
905824,16-12-2021,West,Chennai,Delhivery,Express,10,10753.65,Cancelled,5
905825,05-06-2021,East,Pune,Ecom Express,Express,10,333.88,Delivered,3
905826,05-09-2023,North,Chennai,Ecom Express,Express,12,161558.01,Delayed,3
905827,21-12-2022,Central,nan,Amazon Logistics,Standard,3,56134.54,Delivered,4
905828,11-07-2022,nan,Mumbai,BlueDart,Express,2,166341.2,Delivered,4
905829,13-01-2024,nan,nan,nan,Same-Day,7,8555.19,Delayed,4
905830,17-02-2023,West,Hyderabad,nan,Standard,8,112243.29,Delayed,1
905831,22-02-2022,North,Chennai,XpressBees,Standard,14,83964.06,Delayed,5
905832,05-09-2023,nan,Pune,BlueDart,Same-Day,10,39614.41,Delivered,2
905833,23-04-2023,North,Pune,Amazon Logistics,Express,,17254.38,Delayed,5
905834,24-06-2023,North,Pune,Ecom Express,Standard,,165073.08,Delivered,1
905835,03-01-2022,South,Hyderabad,Ecom Express,Standard,10,64094.55,Cancelled,4
905836,18-09-2022,West,Hyderabad,XpressBees,Same-Day,13,164640.62,Delayed,4
905837,24-03-2022,North,Pune,Delhivery,Standard,8,192813.06,Delayed,2
905838,09-04-2023,East,Kolkata,Amazon Logistics,Express,14,54598.58,Delivered,5
905839,19-01-2022,nan,Mumbai,XpressBees,Standard,10,149658.78,Delayed,5
905840,30-05-2023,nan,Mumbai,XpressBees,Express,9,44938.83,Delivered,3
905841,30-09-2021,nan,Ahmedabad,BlueDart,Same-Day,2,107605.59,Delivered,5
905842,13-10-2022,Central,Chennai,Ecom Express,Standard,,180427.85,nan,5
905843,22-01-2022,nan,Hyderabad,Delhivery,Same-Day,4,77609.97,Delayed,1
905844,07-01-2023,nan,nan,Amazon Logistics,Standard,6,9511.16,Delivered,1
905845,18-04-2023,North,nan,XpressBees,Same-Day,5,116179.21,Cancelled,5
905846,11-11-2022,South,Pune,Ecom Express,Same-Day,14,100755.73,nan,5
905847,24-10-2022,West,Delhi,nan,Standard,14,177257.96,nan,3
905848,17-09-2021,Central,nan,Delhivery,Express,12,106360.29,Cancelled,
905849,25-10-2022,West,Bengaluru,Delhivery,Express,6,79265.4,nan,4
905850,26-07-2022,nan,Ahmedabad,Ecom Express,Standard,9,13053.23,Delivered,1
905851,14-08-2021,nan,nan,Ecom Express,Standard,12,78461.02,Delivered,3
905852,07-04-2022,Central,Delhi,XpressBees,Express,11,136770.69,Delivered,1
905853,07-02-2022,nan,Ahmedabad,Amazon Logistics,Same-Day,13,17273.22,Delivered,4
905854,04-02-2022,nan,Chennai,Delhivery,Express,8,94999.66,nan,3
905855,10-04-2023,nan,Chennai,BlueDart,Same-Day,13,35967.82,Delivered,3
905856,09-12-2021,South,Bengaluru,Amazon Logistics,Express,4,157044.54,Delivered,2
905857,02-12-2022,nan,Mumbai,Ecom Express,Standard,2,177038.3,nan,4
905858,02-04-2022,Central,Delhi,Delhivery,Standard,1,25334.48,Delivered,
905859,06-12-2021,Central,Pune,Ecom Express,Same-Day,6,181049.34,Delivered,4
905860,17-05-2022,West,Bengaluru,XpressBees,Same-Day,13,166735.76,Delayed,4
905861,21-06-2023,East,Mumbai,Delhivery,Standard,9,48076.28,Delivered,2
905862,25-05-2023,nan,Pune,Ecom Express,Standard,11,90791.28,Delivered,2
905863,29-12-2022,East,Chennai,XpressBees,Standard,1,152789.55,Delivered,4
905864,25-10-2023,Central,Delhi,BlueDart,Same-Day,6,118044.85,Delivered,2
905865,18-01-2024,West,Kolkata,Amazon Logistics,Express,5,91351.09,Cancelled,4
905866,03-02-2023,nan,Mumbai,XpressBees,Express,4,53561.52,Delivered,3
905867,13-02-2024,nan,Mumbai,Delhivery,Express,7,101178.48,Cancelled,2
905868,16-11-2023,South,Chennai,nan,Same-Day,3,177897.37,Delivered,2
905869,21-01-2022,nan,nan,XpressBees,Same-Day,6,165679.28,Delivered,3
905870,21-06-2022,nan,Delhi,XpressBees,Express,10,188007.38,Delayed,5
905871,28-02-2023,South,Kolkata,XpressBees,Express,9,97462.44,Delayed,3
905872,22-10-2023,South,nan,Ecom Express,Standard,12,27339.75,Cancelled,5
905873,14-10-2023,nan,Hyderabad,BlueDart,Standard,9,198727.41,Delayed,3
905874,26-08-2021,West,Pune,Amazon Logistics,Express,14,71676.27,Delayed,1
905875,09-08-2022,East,Pune,BlueDart,Same-Day,11,197487.23,Delivered,3
905876,02-09-2021,nan,Hyderabad,Amazon Logistics,Same-Day,1,193787.59,Delivered,4
905877,09-10-2022,West,Mumbai,Delhivery,Standard,4,157098.63,Delivered,5
905878,18-05-2022,North,Kolkata,Delhivery,Standard,,85615.88,Delayed,3
905879,09-08-2021,South,Mumbai,Delhivery,Express,6,177734.89,Delivered,
905880,21-10-2023,nan,Ahmedabad,BlueDart,Standard,5,96858.21,Delayed,4
905881,02-06-2021,North,Pune,Ecom Express,Standard,3,94043.02,nan,4
905882,16-10-2021,West,Mumbai,XpressBees,Standard,10,194475.62,Delayed,3
905883,03-09-2023,South,Hyderabad,nan,Express,3,159967.98,Delivered,3
905884,08-02-2023,North,Mumbai,Ecom Express,Express,11,68909.71,Delivered,5
905885,25-03-2023,North,Kolkata,BlueDart,Standard,3,126230.22,Delivered,4
905886,15-08-2022,West,Hyderabad,XpressBees,Express,10,38140.5,Delivered,4
905887,23-11-2021,South,nan,Delhivery,Standard,14,16185.63,Cancelled,
905888,21-05-2022,nan,Ahmedabad,XpressBees,Standard,14,180657.31,Delivered,4
905889,23-02-2023,East,Ahmedabad,nan,Express,3,124324.92,Delivered,2
905890,29-07-2023,South,Bengaluru,XpressBees,Standard,12,25112.21,Cancelled,4
905891,20-11-2023,Central,Bengaluru,XpressBees,Standard,6,167027.99,Delivered,5
905892,06-08-2021,nan,Kolkata,BlueDart,Standard,13,32927.59,Delivered,2
905893,03-01-2022,nan,nan,Amazon Logistics,Standard,1,190883.95,Delivered,3
905894,04-08-2023,South,Bengaluru,XpressBees,Standard,3,76440.94,Delivered,5
905895,24-08-2022,West,Chennai,Delhivery,Express,,165548.19,Delivered,
905896,07-12-2022,North,Ahmedabad,Amazon Logistics,Standard,11,144766.77,Delayed,
905897,17-10-2023,West,nan,nan,Express,14,56750.95,Delayed,2
905898,12-09-2022,North,Chennai,Amazon Logistics,Standard,7,4231.07,nan,4
905899,23-10-2021,nan,Chennai,XpressBees,Standard,8,84584.99,Delayed,3
905900,17-06-2022,South,Chennai,Delhivery,Standard,1,186437.16,Delayed,3
905901,18-02-2023,West,Pune,XpressBees,Same-Day,3,12182.47,Delivered,4
905902,22-02-2023,South,Chennai,XpressBees,Express,10,148263.67,Delivered,1
905903,17-01-2024,nan,Bengaluru,nan,Standard,5,40307.77,Delivered,3
905904,07-01-2024,South,Chennai,BlueDart,Standard,8,79473.21,Delivered,1
905905,23-08-2022,nan,Hyderabad,nan,Standard,6,70924.1,Delivered,2
905906,11-01-2023,South,Bengaluru,XpressBees,Standard,2,112415.73,nan,2
905907,21-01-2024,nan,Chennai,BlueDart,Same-Day,8,61493.43,Delayed,4
905908,07-07-2021,Central,Hyderabad,nan,Express,8,38135.76,Cancelled,3
905909,18-01-2024,North,Ahmedabad,nan,Express,9,147611.22,Delivered,5
905910,15-12-2022,West,Pune,BlueDart,Express,,20165.96,Delivered,5
905911,11-12-2021,West,Hyderabad,nan,Express,,16039.44,Delivered,4
905912,13-09-2023,South,Bengaluru,nan,Standard,11,101286.48,Delayed,3
905913,27-10-2022,North,Pune,BlueDart,Standard,,77338.56,Delivered,4
905914,08-08-2023,East,Pune,XpressBees,Express,6,170621.41,Delivered,
905915,16-08-2022,nan,Chennai,Delhivery,Standard,3,73857.52,Delivered,3
905916,06-10-2022,nan,Kolkata,BlueDart,Express,9,189717.83,Delivered,
905917,23-02-2023,North,Mumbai,Amazon Logistics,Express,10,179595.15,Delivered,4
905918,15-12-2021,North,Mumbai,XpressBees,Standard,7,106456.08,Delayed,
905919,27-11-2022,West,Pune,XpressBees,Express,6,45742.4,Delivered,4
905920,08-07-2022,nan,Chennai,BlueDart,Same-Day,10,158772.03,Delivered,2
905921,13-10-2021,nan,Kolkata,XpressBees,Standard,2,142405.74,Delivered,5
905922,31-08-2021,nan,Pune,BlueDart,Express,5,195799.67,Delayed,2
905923,13-05-2023,South,Pune,Ecom Express,Standard,3,61114.1,Delivered,
905924,07-07-2021,North,Delhi,Delhivery,Express,3,7297.76,Delivered,5
905925,28-08-2023,North,Pune,BlueDart,Same-Day,8,97611.79,Delivered,3
905926,18-08-2021,East,Delhi,Amazon Logistics,Standard,4,13375.23,Delivered,4
905927,20-11-2023,East,Kolkata,Delhivery,Express,,157043.85,Cancelled,4
905928,15-06-2022,Central,Kolkata,XpressBees,Express,5,43078.32,Delayed,
905929,28-06-2022,East,Hyderabad,Delhivery,Express,10,38473.22,Delivered,4
905930,14-12-2021,Central,Ahmedabad,Delhivery,Standard,6,119539.07,Delayed,2
905931,13-07-2022,East,Kolkata,BlueDart,Standard,,30383.17,Delivered,3
905932,28-06-2023,nan,Ahmedabad,Delhivery,Express,,118178.23,Delivered,
905933,18-04-2022,South,Ahmedabad,XpressBees,Same-Day,13,94675.4,Delivered,5
905934,07-03-2022,Central,Delhi,Delhivery,Standard,7,160366.47,Delivered,3
905935,08-09-2022,West,Kolkata,nan,Standard,5,114101.55,Cancelled,4
905936,02-11-2023,West,nan,BlueDart,Standard,11,54779.8,Delivered,2
905937,24-01-2023,West,Chennai,nan,Same-Day,1,51284.85,Delivered,
905938,01-04-2022,nan,Pune,Delhivery,Standard,4,67122.14,Delivered,2
905939,09-09-2022,North,nan,Ecom Express,Standard,14,19058.1,Delayed,4
905940,30-08-2023,West,Hyderabad,Delhivery,Standard,14,27605.14,Delivered,4
905941,19-11-2023,North,Mumbai,XpressBees,Standard,11,97055.93,Delivered,3
905942,08-06-2021,Central,Pune,Amazon Logistics,Standard,8,55566.39,Delivered,2
905943,18-07-2021,nan,Kolkata,Delhivery,Express,10,71970.92,Delivered,3
905944,20-08-2023,West,Delhi,BlueDart,Express,11,26946.5,Delivered,4
905945,20-12-2021,nan,Bengaluru,BlueDart,Standard,11,132329.77,Delivered,
905946,19-11-2023,East,Pune,BlueDart,Same-Day,12,15422.35,Delivered,1
905947,10-01-2023,nan,Ahmedabad,Ecom Express,Standard,9,173650.62,Delayed,1
905948,19-11-2023,nan,Delhi,Ecom Express,Standard,2,114732.91,Delivered,3
905949,17-11-2023,Central,Pune,XpressBees,Standard,8,121000.49,Cancelled,
905950,14-10-2023,South,Mumbai,nan,Express,5,25128.76,Delivered,3
905951,22-01-2023,East,Ahmedabad,Ecom Express,Standard,13,80389.57,Delivered,3
905952,06-10-2023,North,Kolkata,Ecom Express,Express,1,26426.98,Delivered,4
905953,22-02-2023,East,Pune,Amazon Logistics,Same-Day,2,155328.22,nan,
905954,17-06-2021,Central,Ahmedabad,Ecom Express,Standard,11,52434.63,Delayed,3
905955,17-04-2022,Central,Ahmedabad,Delhivery,Standard,11,67427.76,nan,3
905956,14-08-2022,nan,Bengaluru,Ecom Express,Standard,2,183565.92,Delivered,4
905957,17-09-2023,East,Hyderabad,BlueDart,Same-Day,8,137685.47,Delivered,2
905958,05-01-2024,South,Hyderabad,Amazon Logistics,Express,3,54241.26,Delivered,3
905959,09-06-2021,South,Hyderabad,Delhivery,Express,14,10587.8,Delivered,3
905960,11-03-2023,East,Delhi,BlueDart,Express,11,174263.1,nan,4
905961,12-10-2023,East,Bengaluru,XpressBees,Same-Day,10,152219.31,Delivered,5
905962,20-12-2022,nan,Ahmedabad,XpressBees,Standard,6,133374.17,Delivered,5
905963,17-06-2022,East,Hyderabad,Amazon Logistics,Standard,14,60045.65,Delivered,4
905964,11-10-2023,West,Chennai,BlueDart,Express,13,137247.44,Cancelled,3
905965,24-01-2023,North,Mumbai,BlueDart,Same-Day,11,171467.23,Delivered,5
905966,19-06-2021,Central,nan,Ecom Express,Standard,8,38236.59,Cancelled,3
905967,14-07-2021,Central,Ahmedabad,Amazon Logistics,Standard,5,65408.68,Delayed,2
905968,29-01-2024,East,Hyderabad,Amazon Logistics,Express,7,5170.23,Delivered,3
905969,15-08-2022,West,nan,Amazon Logistics,Standard,12,150761.2,Delivered,4
905970,12-09-2021,East,Ahmedabad,Ecom Express,Standard,9,114460.11,Delayed,1
905971,29-07-2023,North,Bengaluru,Delhivery,Express,14,61770.54,nan,3
905972,15-03-2023,nan,Hyderabad,Ecom Express,Same-Day,3,161979.5,Cancelled,
905973,25-03-2022,West,Delhi,BlueDart,Same-Day,7,130571.57,Delivered,3
905974,14-07-2021,Central,Hyderabad,BlueDart,Same-Day,1,171875.05,Cancelled,
905975,27-06-2021,nan,Mumbai,XpressBees,Express,9,185283.68,Delivered,
905976,12-11-2022,North,Pune,XpressBees,Standard,3,48654.16,Delivered,4
905977,10-06-2023,East,Ahmedabad,XpressBees,Standard,3,59261.63,Delivered,4
905978,09-03-2023,Central,Chennai,XpressBees,Express,9,81302.6,Delivered,5
905979,23-12-2022,Central,Pune,Ecom Express,Standard,14,152829.53,Delivered,
905980,23-10-2023,South,Bengaluru,Delhivery,Express,10,109300.56,Delayed,3
905981,17-04-2022,East,Delhi,Amazon Logistics,Standard,11,158068.82,Delayed,3
905982,08-12-2021,nan,Hyderabad,nan,Standard,10,106974.59,Delivered,1
905983,24-06-2022,East,Pune,Amazon Logistics,Standard,14,165496.16,Delayed,3
905984,29-07-2023,nan,Ahmedabad,XpressBees,Same-Day,10,189830.84,Delayed,3
905985,04-10-2022,North,Kolkata,Amazon Logistics,Same-Day,3,196369.65,Delivered,3
905986,10-07-2023,nan,Mumbai,XpressBees,Express,3,103458.89,Delivered,4
905987,04-12-2022,South,Ahmedabad,BlueDart,Standard,5,64523.27,Delayed,3
905988,27-11-2021,Central,Ahmedabad,BlueDart,Express,11,61075.74,Delayed,
905989,12-06-2023,South,Chennai,Ecom Express,Standard,6,26660.76,Delivered,4
905990,18-03-2023,Central,Delhi,Delhivery,Standard,6,35811.64,Cancelled,1
905991,11-03-2022,nan,Pune,Delhivery,Standard,11,74329.4,Delivered,1
905992,24-11-2021,Central,nan,Ecom Express,Same-Day,5,157233.87,Delivered,3
905993,20-07-2023,North,Delhi,Amazon Logistics,Standard,2,67367.51,Delayed,2
905994,15-03-2023,South,Chennai,BlueDart,Express,11,5713.18,Delivered,
905995,30-10-2022,South,Bengaluru,nan,Standard,6,87458.6,Delivered,4
905996,07-08-2021,nan,nan,BlueDart,Standard,3,198180.1,Delayed,3
905997,16-05-2023,Central,nan,BlueDart,Standard,2,121359.8,Delivered,3
905998,23-02-2022,East,Kolkata,Delhivery,Standard,2,17602.41,Delivered,1
905999,13-09-2022,nan,Bengaluru,BlueDart,Express,6,189645.29,Delivered,3
906000,10-11-2021,North,Mumbai,nan,Express,14,79988.49,Cancelled,1
906001,12-08-2023,East,Hyderabad,Amazon Logistics,Express,6,68610.73,Delivered,3
906002,10-05-2023,West,nan,Amazon Logistics,Express,11,46547.29,Delayed,5
906003,20-01-2023,North,Pune,Amazon Logistics,Express,9,97386.89,Delivered,3
906004,13-03-2023,West,Chennai,BlueDart,Express,6,43677.78,Delayed,2
906005,17-02-2024,North,Kolkata,Amazon Logistics,Express,5,13398.23,Delivered,4
906006,16-10-2021,nan,Delhi,Delhivery,Standard,6,185092.76,Delivered,3
906007,09-01-2022,North,Delhi,BlueDart,Same-Day,4,72094.95,Delivered,5
906008,29-11-2022,East,Pune,Ecom Express,Same-Day,5,181603.97,Delayed,4
906009,16-03-2023,nan,Pune,Delhivery,Standard,14,35465.8,Delayed,2
906010,17-06-2023,South,Bengaluru,Amazon Logistics,Express,9,46869.13,Cancelled,4
906011,07-02-2022,West,Bengaluru,XpressBees,Standard,6,145062.43,Delivered,3
906012,21-12-2022,Central,Bengaluru,Amazon Logistics,Same-Day,14,145968.41,Delayed,3
906013,02-02-2023,Central,Kolkata,Amazon Logistics,Standard,,12418.74,Delivered,3
906014,11-02-2022,nan,Delhi,XpressBees,Standard,12,49281.68,Delivered,3
906015,12-07-2022,West,Ahmedabad,Amazon Logistics,Standard,7,199614.74,Delivered,3
906016,25-04-2022,North,Chennai,Amazon Logistics,Express,3,124446.89,Delivered,5
906017,07-09-2021,South,Pune,Delhivery,Express,6,166018.63,Delayed,3
906018,12-11-2021,nan,Bengaluru,nan,Express,14,141111.36,Delivered,3
906019,14-07-2021,North,Pune,Ecom Express,Express,14,81596.46,Delayed,1
906020,23-05-2023,West,Kolkata,Amazon Logistics,Standard,12,197761,Delivered,4
906021,01-09-2023,nan,Ahmedabad,BlueDart,Same-Day,12,143381.8,Delivered,5
